Car_ID,Sale_Price_Lakh,Sale_Date,Buyer_Name
c28491,01-01-1970 , 04/07/2023,  BuyeR_27491
 C28492 ,1970-01-01 ,30 Aug 2023 , buYer_27492
C28493,01/01/1970, 30 OCt 2022,BUYER_27493 
C28494 ,01-01-1970,2022-09-08,BuyER_27494 
 C28495,01-01-1970,"deC 02, 2022",bUyER_27495 
  c28496 ,1970-01-01 ,26/12/2023 ,BUYeR_27496 
 c28497,1970-01-01 ,2023/09/16,Buyer_27497 
  C28498," jAN 01, 1970",15/01/2022 ,BUYEr_27498 
 c28499 ,01 JAN 1970 ,2023/07/28 ,BuyeR_27499 
 c28500 , 01 jaN 1970,2023/01/25,buYER_27500
C28501 ," jAN 01, 1970",13 sep 2023, bUyer_27501 
 C28502 , 01/01/1970 , 10-17-2023, bUyEr_27502 
 c28503, 1970/01/01 ,2022/10/23, buyEr_27503 
C28504,01 Jan 1970 ,12 jUL 2022, bUYer_27504
C28505 ,01 jAN 1970,15/04/2022, bUYer_27505
C28506,1970-01-01, 2022-08-08,bUYEr_27506
 C28507,1970/01/01 , 11-18-2022 ,buyer_27507  
  c28508, 01-01-1970, 2022-30-05, BuYeR_27508 
C28509 , 1970/01/01, 2023-11-08, buyEr_27509
 C28510 ,"JAn 01, 1970",19/11/2022,BUyer_27510
 c28511 ,"jan 01, 1970", 2023/12/29,BUYER_27511  
c28512 , 1970-01-01 ,"Jun 23, 2023", BUYER_27512  
c28513  ,"JAN 01, 1970 ",2023/06/18,  buYER_27513
C28514, 1970/01/01, 09 jUl 2023 , buYer_27514
c28515, 01/01/1970,03-09-2022,BuyEr_27515 
C28516 ,1970/01/01,2023/06/10,buyEr_27516 
 C28517 ,01 JAn 1970 ,2022/03/02,  bUYeR_27517
 C28518 ,1970-01-01,14/02/2023,buYER_27518 
 c28519,01 jan 1970, 2023/12/25 , BUYeR_27519
 C28520 ,1970/01/01, 01-09-2023,BUYEr_27520 
c28521 ,"JAn 01, 1970", 01-09-2023 ,buyeR_27521 
 c28522, 01/01/1970,02-25-2023,buyer_27522 
C28523,01/01/1970,11-01-2022 ,bUyEr_27523
C28524,1970-01-01 ,2022-19-08,BUYEr_27524  
c28525 ," jaN 01, 1970",23/08/2023,buYER_27525 
 c28526 ,01/01/1970 ,18/03/2022, BuYer_27526 
 c28527, 1970-01-01, 29/07/2022, BUYer_27527 
 c28528,1970/01/01,11 APr 2023, bUYeR_27528
  c28529  ,1970/01/01 ,11-10-2023,bUYeR_27529 
 c28530 ,1970-01-01,2023/11/11,buYeR_27530 
c28531 , 01-01-1970,2023/05/07 , BUyER_27531 
 C28532 ,01/01/1970,06-30-2022, bUyeR_27532  
 c28533,01 Jan 1970 ,01/06/2023,BuyER_27533
 c28534 ," JAN 01, 1970 ",16/06/2022,buYER_27534  
 C28535 , 01 jAN 1970,06/02/2023, BUYER_27535
 c28536 ,01-01-1970,2023/08/04,buYer_27536 
 c28537,01 jAn 1970,23 Feb 2023, buYER_27537 
 C28538, 01/01/1970,16/04/2023,BUyER_27538 
 c28539 , 1970-01-01,11-13-2022, BUyEr_27539 
C28540,1970-01-01,"seP 08, 2022 ", BUYER_27540
 c28541,01/01/1970 ,31 dEc 2023 , bUYeR_27541
c28542 , 01 JAN 1970,2023-27-01,buYEr_27542 
c28543 ," JAn 01, 1970 ",2022-07-09,bUyer_27543 
 C28544 ,01 JaN 1970 ,04-17-2022, BUYER_27544  
C28545 ,01/01/1970,2022/04/02,Buyer_27545
 c28546," jaN 01, 1970",14 aUG 2023,  bUYEr_27546
 c28547 ,"JAn 01, 1970",2023/01/05 ,BuyeR_27547
c28548 ,"JAn 01, 1970",01-08-2022, BUyEr_27548
  C28549 , 01-01-1970,08-19-2023,BuyEr_27549 
c28550 ,"jAN 01, 1970",2022-02-07, buYeR_27550
  c28551,01-01-1970,"oCT 23, 2023",bUYeR_27551 
 C28552 ,01-01-1970,24/09/2022 ,BuyER_27552
 C28553  , 01/01/1970," jAN 18, 2023 ",BUyEr_27553
C28554, 01 JAN 1970 ,2023-25-05,BUyeR_27554
c28555 ,01-01-1970,12-26-2023, BUYER_27555
 c28556 , 01/01/1970 ,26/04/2023 , bUYER_27556  
 c28557, 01-01-1970 , 2023/06/05,  buYEr_27557 
c28558,01 jAN 1970,10-07-2023 , bUYer_27558
C28559 ,01/01/1970,06-13-2023,BuyEr_27559  
 C28560 ,"jan 01, 1970 ",2023-14-06, bUYeR_27560
C28561 ,01 jaN 1970, 08/07/2022 ,BUyER_27561 
 c28562,01 jAN 1970,"Aug 27, 2023", bUYER_27562
 C28563 ,01-01-1970,25/03/2022,BuYer_27563  
c28564 ,"JAn 01, 1970",2023-16-08, buyEr_27564 
  C28565 , 1970-01-01,2023-30-10, BuYeR_27565
  c28566  ,01-01-1970 ,07/06/2023, buYER_27566
 C28567,01 jan 1970 , 19 jUl 2023, buYer_27567
  c28568 ,"jAN 01, 1970 ",11-23-2022,BUYeR_27568 
c28569, 1970-01-01,2023-01-01, bUYer_27569
 C28570,01/01/1970,2024/01/01,BUYEr_27570
C28571 ,"jAn 01, 1970",11-24-2023,bUYeR_27571 
  C28572 , 01-01-1970 ,2023-21-12,  BuYer_27572 
c28573 ,01-01-1970," APr 19, 2022",bUYER_27573 
  C28574,01 JaN 1970 , 11-13-2023,Buyer_27574 
C28575, 01-01-1970,2022/04/02 ,buyeR_27575 
 C28576,01/01/1970,2022/01/03,BUyer_27576
c28577 ,01/01/1970,2022-16-08 , BUyER_27577 
c28578,1970/01/01, 06-23-2022, bUYer_27578
 C28579,1970/01/01,11-28-2023, BUyer_27579
 c28580,01 jAN 1970," jAN 07, 2023", BuYEr_27580
 C28581 ,01/01/1970,29 deC 2023,BuyER_27581 
c28582 ,1970/01/01,2022/10/31 ,BUyeR_27582 
 c28583,1970-01-01,2024/01/01 , bUYEr_27583 
C28584 ,01-01-1970 ,02-06-2022, BuyEr_27584
c28585,01 JAn 1970,04 feb 2022, buYer_27585 
C28586 ,01-01-1970,2023-11-12, BuyeR_27586
 C28587 , 01 JAn 1970,04/11/2023,BuYEr_27587 
C28588 ,01/01/1970,04-11-2023,bUyeR_27588
c28589 ,"JaN 01, 1970",23/02/2023 , BuyeR_27589 
C28590 , 1970-01-01,"ApR 30, 2023 ",buyER_27590 
 C28591," Jan 01, 1970", 04/01/2022, buyER_27591 
  c28592, 01-01-1970,02-18-2022, bUYEr_27592 
C28593 ,01/01/1970,"Mar 18, 2022",bUYER_27593
 C28594, 01-01-1970, 04-28-2023,buyER_27594
c28595,1970-01-01,20 JUl 2023,BuYER_27595 
c28596 ,"jAn 01, 1970",04 ApR 2023,bUYER_27596
c28597 ,01-01-1970,2022-15-06 , buyer_27597 
c28598,"JAn 01, 1970",2022-30-03,BuYEr_27598 
c28599, 01 JAN 1970,02-09-2023,  Buyer_27599
C28600,"jAN 01, 1970 ",02-19-2022 ,BUyEr_27600  
C28601,01 JAN 1970,2022-02-01,buyER_27601 
 C28602,1970/01/01, 14/01/2022 , BUYer_27602 
 c28603,01 JAn 1970 , 2023-24-10,bUyer_27603
  C28604 , 1970-01-01,05-10-2022 ,buYER_27604
c28605 ,01 jaN 1970,2022/09/07 ,BuyeR_27605 
 C28606 , 1970-01-01,"Feb 25, 2023 ", buyer_27606 
 c28607 ,01 jAN 1970,"SEp 15, 2023 ",BUYEr_27607 
C28608  ," JAN 01, 1970 ", 21/05/2022, BuYER_27608 
 C28609," jAn 01, 1970",01 SeP 2023,  bUyer_27609 
  C28610,01 JaN 1970,2022/10/11,bUYer_27610  
 C28611 ,01/01/1970 ,2023-25-02 ,buyeR_27611
C28612 ,01/01/1970, 20 FeB 2022,BUYeR_27612 
 C28613 ,01/01/1970,2022/03/30 ,BUYer_27613  
C28614 ,"jAn 01, 1970",2023/03/12,BuyeR_27614 
  c28615,"JAN 01, 1970",07-04-2022,BUYER_27615
c28616,1970-01-01 , 07/11/2023 ,buYER_27616 
C28617, 1970/01/01,01 APR 2022,BUYeR_27617
C28618," jAn 01, 1970 ",2023-03-10 ,  BuYeR_27618
c28619,01/01/1970,02/11/2022,buyeR_27619
 C28620,01 Jan 1970,10-08-2022,  BUYEr_27620  
c28621 ,1970-01-01,2023-11-12, bUyEr_27621  
c28622 , 1970/01/01,07-22-2023, bUYEr_27622 
c28623,01 Jan 1970,2022/09/28,bUYEr_27623  
c28624,1970/01/01, 2022-13-07 , buyer_27624
C28625 ,"JAn 01, 1970 ","nOv 09, 2023",  bUYeR_27625 
c28626, 1970/01/01,07-04-2022 ,buYer_27626
c28627 , 01 JAn 1970 ,17 OCt 2023,  buYER_27627 
 c28628  ,01/01/1970 ,02-20-2023,BuYEr_27628 
  C28629," jan 01, 1970",19 Feb 2022, BUYer_27629 
c28630,01/01/1970,04-26-2022,buyer_27630 
 c28631 ,01/01/1970 ,16 dec 2022, BUyER_27631 
 C28632," jAn 01, 1970",2022/11/25,bUyER_27632 
  c28633, 01 JAN 1970,24/09/2022,  bUYEr_27633  
c28634 ," JAn 01, 1970",11 Jun 2023 ,buYer_27634 
 C28635,1970-01-01 , 2022-09-09,BuyEr_27635 
 c28636  ,01/01/1970 ,2023-14-04, buYER_27636 
 c28637 ,01/01/1970 ,03-07-2023, BuYEr_27637
 C28638 ,01-01-1970, 12/09/2023 , buyER_27638
c28639 ,1970/01/01,21 Jul 2023,  buYEr_27639 
 C28640 ,1970/01/01 ,09/07/2022,  BUyeR_27640
 c28641 ,01/01/1970 ,2022-30-09 ,bUYer_27641
c28642,1970/01/01, 15 nOv 2023,bUyer_27642  
 c28643, 01 jaN 1970 ,2022-14-04,bUYer_27643 
 C28644 ,1970-01-01 ,06-27-2022,BUYEr_27644
C28645 ,"Jan 01, 1970",12-27-2023, buYER_27645 
 C28646,01-01-1970, 06 APr 2022, bUyer_27646  
C28647,01/01/1970,2023-17-09,  bUyER_27647 
 c28648,1970/01/01,2022-02-01,BUyeR_27648
  C28649 , 1970-01-01,"aUg 04, 2022 ",BUYeR_27649
 C28650,1970/01/01,21/06/2022 ,BuYEr_27650  
 C28651,01/01/1970 , 2023-22-01, buyeR_27651
 C28652, 1970/01/01,2022/10/01, bUyER_27652 
c28653 , 01-01-1970, 09-14-2023 ,buyER_27653 
C28654, 1970-01-01,26 Apr 2023,BuYer_27654 
c28655 ,01 Jan 1970,2023-15-10,bUYEr_27655 
 C28656  ,1970/01/01,2023-08-11,BuyER_27656  
 C28657 , 01 JAN 1970,2023/04/25 ,BUYEr_27657
c28658 ,01-01-1970 ,"oCT 25, 2022",BUyer_27658  
c28659," jAn 01, 1970",05-01-2022 ,bUYer_27659
 C28660,01 jAN 1970 ,25 jUn 2023,BUYeR_27660 
  C28661,1970-01-01,2023/09/28, bUYER_27661
 C28662,1970-01-01,01 dEC 2022, buYER_27662
c28663 ,01-01-1970 ,"SEp 18, 2022",bUyer_27663 
c28664,1970/01/01 ,05 sep 2022 , BUyeR_27664
 C28665 ,"jAN 01, 1970", 06/07/2023,buYeR_27665 
c28666 ,01-01-1970 , 20 juN 2022,bUYER_27666 
 C28667,1970/01/01, 02-19-2023 ,BuYEr_27667
  c28668 , 01-01-1970,2022/05/06, bUYeR_27668 
C28669 , 01 jaN 1970,01-05-2023,buyEr_27669
 c28670,1970-01-01,"jUn 18, 2022", BUyEr_27670 
c28671 ,"jAn 01, 1970",2022-14-04,buyER_27671
C28672 ,1970/01/01,"MAr 18, 2023",BuYeR_27672
  C28673 , 1970-01-01 ,09-29-2023,BUyER_27673 
C28674,01-01-1970,03 nOV 2023, BuyeR_27674
  C28675," jaN 01, 1970 ", 2022-21-01 , buYeR_27675 
C28676,01-01-1970 ,2022/04/30, BuyEr_27676  
C28677, 01 jAN 1970,2022-10-09 , BuyEr_27677 
C28678 , 01 jAN 1970 ,"Mar 18, 2023",  BUyer_27678
 C28679 ,1970/01/01 ,31/08/2023 ,BUyer_27679 
c28680,1970/01/01,10/12/2022, Buyer_27680
 c28681 , 01/01/1970 ," Oct 26, 2023", buyEr_27681
c28682 ,"jaN 01, 1970"," jAn 13, 2023", BuyeR_27682  
  C28683  , 1970/01/01, 18/06/2023,bUYer_27683 
 C28684 , 1970-01-01,2023/04/30, BUYeR_27684 
 c28685,1970/01/01,28/10/2023, bUyER_27685
c28686 ,01-01-1970,12/08/2022,BuYer_27686  
C28687,1970-01-01,04-05-2023 , bUyER_27687 
  c28688 ,1970-01-01 ,10-23-2022, buYER_27688
C28689,01-01-1970,30/09/2023,BUyER_27689 
 c28690,01 JaN 1970,06-30-2022, BuyEr_27690 
 C28691, 01 JAn 1970, 2023-22-12, bUYer_27691  
c28692 ,1970/01/01,2023-04-06,buyER_27692 
c28693 ,1970-01-01 , 30 AUg 2022, bUyER_27693 
c28694 , 01-01-1970,01 sep 2023,  BUyER_27694
 c28695,1970-01-01, 2022/03/05,  buYer_27695
C28696 ," JAN 01, 1970 ",01/05/2022,buYeR_27696 
 c28697,01 jAN 1970,03-23-2022 , buYeR_27697
 c28698,01/01/1970,15 Jun 2022,BUyER_27698
c28699, 1970/01/01, 08 DeC 2022, buYeR_27699 
 c28700,1970/01/01, 2023/11/08, bUyeR_27700 
 c28701 ,1970-01-01 ,12-20-2023,  buYer_27701 
 C28702, 01/01/1970 ,16 nOv 2023, BuyER_27702
 C28703," JAN 01, 1970",2022/12/20,  BuYer_27703
 c28704 , 1970-01-01,2022/01/08 ,bUYeR_27704
C28705 ,"jAN 01, 1970 ",2023-14-01, bUyer_27705 
 C28706 ,"JaN 01, 1970", 26 maY 2023 , Buyer_27706
 c28707 , 01 JaN 1970, 2022/08/06,  BuYER_27707 
c28708,01 jaN 1970,2023/11/29 ,buYeR_27708 
c28709 ," JaN 01, 1970"," DEc 02, 2023",bUYeR_27709
c28710 ," jAN 01, 1970", 2023/09/07 , BUyeR_27710
c28711,1970/01/01,2023-12-09, BuyeR_27711
  C28712,01-01-1970, 17 mar 2022,  buYER_27712
C28713  , 1970/01/01,26/10/2022,  BuyeR_27713 
C28714 ,01 jAN 1970,06/04/2023, BuYer_27714
 C28715, 01-01-1970 ,2022/09/23 ,BUYER_27715
C28716 ,01 JAn 1970, 23 nOv 2022 , bUyer_27716 
 c28717 ,1970/01/01," Nov 24, 2023",bUYER_27717
 c28718,01 JAN 1970, 2023/12/09 , BUYeR_27718
c28719  ,1970/01/01, 04/03/2022 ,BUYEr_27719 
c28720 ," Jan 01, 1970",07 auG 2023 ,  buyeR_27720  
C28721,1970/01/01 ,2022-02-09, bUYEr_27721 
C28722  ,01/01/1970 ,2023-24-12, BUYER_27722  
c28723 ,01 jan 1970, 06/12/2023, Buyer_27723 
 C28724 ,1970/01/01," dEc 03, 2023", buyEr_27724 
 C28725,"JAN 01, 1970","JUn 28, 2023 ", BuyeR_27725
 c28726 ," jAn 01, 1970",2023/06/24, BuYeR_27726
c28727,1970-01-01 ,01-01-2024, Buyer_27727
c28728, 1970/01/01, 2022/03/14, BuyER_27728 
 C28729  ,01 Jan 1970 ,2023-22-11, buYEr_27729  
 c28730 ,01 JAN 1970,29/03/2023,bUyer_27730 
 c28731 , 01-01-1970,05/03/2023,bUYEr_27731 
  c28732 ," JAN 01, 1970 ",2022/02/27, BUYEr_27732 
 c28733 , 1970-01-01,27/07/2023,bUyEr_27733  
  c28734,1970/01/01 ,"DEc 30, 2022", Buyer_27734 
C28735,"jan 01, 1970", 2022-18-12, bUyeR_27735
C28736, 01/01/1970,"OCt 02, 2023",bUYEr_27736  
 c28737 , 01/01/1970," JAn 26, 2023", BuYeR_27737
 c28738,1970/01/01, 2023-25-10, bUyER_27738 
  c28739  ,01/01/1970, 30/12/2022,bUyER_27739 
c28740 , 01-01-1970 ,24/03/2023 , BUYeR_27740 
c28741,1970-01-01, 2023/08/26 ,bUyEr_27741
c28742,01 JaN 1970,07-29-2022,Buyer_27742
c28743 , 01 Jan 1970,2023-31-10 ,BuYER_27743 
c28744 ,1970/01/01,04 JuL 2022, BUyEr_27744  
c28745, 01/01/1970, 23/02/2023, BUyer_27745
 C28746,1970/01/01, 03/04/2022 , buYeR_27746 
c28747 , 01 JaN 1970 , 2022-19-12, buyer_27747
C28748, 01/01/1970 ," may 29, 2023",BuYer_27748 
c28749  ,1970-01-01,2022/09/30 ,buyeR_27749 
C28750,"jAn 01, 1970",03-19-2022, BUYeR_27750 
 c28751 ,1970-01-01,2023-24-03,BUYer_27751
c28752,"jan 01, 1970", 10-22-2022,  BUyer_27752 
c28753 ,1970/01/01, 11-06-2022, bUYer_27753 
 C28754,1970-01-01, 2022/08/28,BuYer_27754 
  C28755 , 01/01/1970 ,06-28-2022,bUyER_27755
C28756, 1970/01/01,15/07/2022 ,BuYER_27756
C28757," jAn 01, 1970",2022-21-01,BuyEr_27757
c28758 ," JAN 01, 1970", 2022-21-07,bUyeR_27758
 C28759 ,01-01-1970, 05-04-2022, bUYER_27759
c28760 ,"JAN 01, 1970","JUl 01, 2022", BuYEr_27760
C28761 ,01/01/1970, 08-22-2023 ,buyEr_27761 
 C28762 ,01 jan 1970,23/07/2023, BuYER_27762
 c28763, 01/01/1970, 26/11/2023,bUYer_27763 
C28764 ,01-01-1970,27/04/2023, bUYeR_27764 
C28765,1970/01/01,09/01/2022, buyEr_27765 
c28766,01/01/1970,09 aUg 2023,buyer_27766 
 C28767,01 JaN 1970,2022/07/20, BuYEr_27767
 C28768 ,1970/01/01, 01 feb 2023 ,bUYer_27768
C28769,01 jAN 1970 ,05-13-2023 ,BUYeR_27769 
 c28770,"jan 01, 1970"," dec 22, 2022",bUYer_27770 
c28771 ,1970-01-01 , 09 APr 2023 ,buYeR_27771 
C28772 , 01 JAn 1970,26/11/2023 , buYER_27772 
c28773,01/01/1970 ,10/06/2023, BUYer_27773 
  C28774, 01-01-1970,27 jul 2023, buyeR_27774
C28775, 1970-01-01 ," fEb 06, 2023", BUyer_27775
C28776,"jAN 01, 1970","juN 28, 2022 ",Buyer_27776 
C28777 , 1970-01-01,2023/01/08 , bUyEr_27777 
C28778,01-01-1970, 2023/05/30 , BUyEr_27778
 c28779," jAN 01, 1970",03-26-2023 ,buYEr_27779 
C28780,1970-01-01, 11 sep 2023 , BUyER_27780 
 c28781 ,01-01-1970 ,09/02/2023 , buYER_27781 
C28782 ,1970/01/01,2022-04-07,BuYER_27782 
C28783 ,01-01-1970 , 2022-20-12, BuYEr_27783  
 C28784,01/01/1970,2023/12/31 ,  buYer_27784
C28785,01 JaN 1970 ,2022-01-10, bUyER_27785  
  C28786, 1970/01/01 , 16/10/2023 , buyer_27786 
C28787,"JAn 01, 1970 ",2022-09-09 ,buyER_27787
 C28788, 01/01/1970 ,"nOV 01, 2022",  bUYer_27788 
C28789  ," jan 01, 1970 ",2022/03/08, BUYeR_27789
 c28790,1970-01-01,09-30-2022,  BUyer_27790 
  C28791  , 1970/01/01, 07-05-2023, BUyER_27791
c28792 ,01/01/1970,"JaN 24, 2023", BUyER_27792 
 c28793 , 01 jaN 1970 ,2022/08/02 , bUyer_27793
  c28794  , 01 jaN 1970,"seP 06, 2022",buyer_27794
c28795,1970-01-01, 07-16-2022, BUyeR_27795
C28796 , 01 JaN 1970 ,10/02/2022, BuyEr_27796 
  C28797,1970/01/01,2022-14-04, BuYeR_27797
 c28798,01 JAN 1970,2023-17-02, BUYEr_27798
C28799  , 01/01/1970, 2023-18-10, BuyER_27799
 C28800," JaN 01, 1970",05-09-2023,bUyEr_27800
c28801 ,"Jan 01, 1970",05 MAY 2022, BuYeR_27801 
 C28802, 1970-01-01,2023-10-07, BUyeR_27802
 c28803,1970-01-01,"MAY 30, 2022 ",  bUyER_27803
C28804,01-01-1970, 12-06-2023,bUYEr_27804 
 C28805, 1970-01-01 ,09/03/2023 , buyer_27805 
  C28806 ,01 JAn 1970, 03-05-2023, BuyER_27806
 c28807 ,"jAn 01, 1970",26 FeB 2023 , Buyer_27807
 C28808," JAn 01, 1970 ", 04 FEb 2023 ,BUYER_27808 
C28809," jan 01, 1970", 14 FEb 2022,BUYER_27809 
C28810, 1970/01/01,03-22-2022, BUyER_27810  
C28811,1970/01/01," MAY 09, 2023 ", buyEr_27811
C28812,"jaN 01, 1970",2023/10/13,buYeR_27812 
 C28813 ,01/01/1970 ,14 SeP 2023, BUYER_27813
 C28814 ,01-01-1970,07-25-2022 , bUyeR_27814
C28815 , 01-01-1970 ,27/09/2023,bUYEr_27815 
C28816,1970/01/01, 2023-04-03, bUyEr_27816
c28817,"Jan 01, 1970","jAn 08, 2023", buYEr_27817
 C28818 , 1970/01/01,03-27-2022,buYeR_27818
 c28819, 01 JaN 1970," juN 21, 2023",BuyeR_27819
 C28820,1970/01/01 ,2023/07/12,BUyER_27820
 c28821," jAn 01, 1970", 2022-20-05,Buyer_27821
 c28822 ,"JAn 01, 1970 ",2023/04/06, buyeR_27822 
 c28823,1970-01-01,2022/08/31, buYeR_27823 
C28824 ,01 jan 1970,12/11/2022 ,bUYer_27824 
 C28825,"Jan 01, 1970",04/09/2023 , BuyEr_27825
 c28826,01-01-1970, 07 AUg 2022,bUYEr_27826 
C28827,"jAN 01, 1970 ",2022/06/19, BuyEr_27827 
 C28828 , 01-01-1970 ,02 fEb 2022, buyer_27828 
  c28829 ,01-01-1970,06 jul 2023 ,BUYer_27829  
c28830 ,01 JAN 1970,21 feB 2022,BuyeR_27830 
C28831,01-01-1970,"SEP 30, 2023",buYEr_27831 
c28832,1970/01/01,07 jan 2022,buyer_27832
 C28833,1970-01-01 ," JAn 03, 2023",BuyEr_27833
 c28834 ,1970-01-01, 2022/04/04 ,BuyEr_27834  
 C28835, 1970/01/01,2022/12/31,BuyEr_27835 
  c28836  ,1970/01/01,2022-09-04, bUyEr_27836 
C28837 ,1970/01/01,16 nov 2023 , BUYer_27837 
C28838,1970-01-01,08-06-2022, buYeR_27838 
c28839  ,1970/01/01,"JAN 12, 2023",BuyER_27839
c28840, 01-01-1970, 2023/08/20, bUyer_27840
c28841,1970/01/01 ,04 dec 2022 , BUYEr_27841
 c28842 , 01 jAn 1970,2023-09-02,bUYer_27842
c28843,01/01/1970 , 30/11/2022, bUYEr_27843 
 C28844, 01 JAN 1970,08-26-2022, BUYeR_27844
 C28845  ,1970/01/01, 21/02/2022 ,BuYER_27845
 c28846,1970/01/01,"juL 14, 2023 ",BuyER_27846
c28847 , 01/01/1970, 01/06/2023 ,BuYER_27847 
C28848,01/01/1970,26/02/2022, bUYER_27848
 c28849 ,01/01/1970, 28/08/2022,bUyEr_27849
 c28850 , 01/01/1970 ,15/01/2022 ,  bUYeR_27850
 C28851  ,01 jAN 1970 ,09-18-2022,bUYeR_27851
 C28852,01-01-1970, 03-31-2022, bUYEr_27852
c28853,"JAN 01, 1970",2022/07/29, buyER_27853
c28854 , 01-01-1970 ,2023-12-04, BUYer_27854
 c28855 ,1970-01-01,30/07/2022, BuyEr_27855
C28856 ,1970/01/01 ,12/05/2023 ,  BUYer_27856
 c28857 ,1970/01/01 ,16 oCt 2022,bUYeR_27857
C28858, 01-01-1970,05 nov 2023,Buyer_27858  
c28859 ,1970/01/01, 07-03-2023 ,buyEr_27859  
 c28860,01 JaN 1970,2023/07/03,BuYer_27860  
 c28861 ,1970-01-01 ,03/08/2022, BuYEr_27861  
 c28862,01-01-1970,17/11/2022 ,buYEr_27862 
  c28863," jAN 01, 1970 ",06 SEp 2023 , BUYEr_27863 
 c28864 ,01/01/1970,2023-01-05,Buyer_27864
  c28865  ,01 Jan 1970,2023/11/07,BUyeR_27865
C28866,"JAN 01, 1970",10-25-2023,buYeR_27866
 c28867 , 01-01-1970,16/03/2022, bUyer_27867 
c28868, 01-01-1970,10/12/2022 , bUyER_27868
 c28869,"jAN 01, 1970 "," noV 09, 2022",buyeR_27869
C28870,"JaN 01, 1970",10-23-2023,buYeR_27870 
 C28871,01/01/1970, 24/04/2023 , BUyER_27871
c28872  ,1970/01/01,11/09/2022, bUYER_27872 
c28873,01-01-1970 ,2023/05/26 , bUYEr_27873
 c28874 ,"JAN 01, 1970",24/04/2023 ,BUYEr_27874 
c28875,01/01/1970, 13 jUL 2022 , Buyer_27875
 c28876 ,01/01/1970 ,"DeC 09, 2022", bUYeR_27876 
C28877  ,1970-01-01,21/12/2023,BuyEr_27877 
  C28878,1970/01/01 , 2023-18-05,buyEr_27878 
 C28879,"Jan 01, 1970", 19/10/2022 , BUYEr_27879 
 C28880,01/01/1970, 28 Feb 2023, bUYer_27880
 C28881 , 01/01/1970,10-14-2023, bUyER_27881
c28882 ,1970/01/01,"FEB 01, 2023",bUYer_27882
C28883 , 1970-01-01 , 11 nov 2022, bUyER_27883
c28884 ," jan 01, 1970 ", 2022/07/19, BuYer_27884 
 c28885 ,01/01/1970 ,06/01/2023, Buyer_27885
 c28886,"jAN 01, 1970",02-22-2023, BUyer_27886 
 c28887,1970-01-01,05/08/2022, BuYeR_27887
 C28888,"JaN 01, 1970 ", 2022-21-07,bUyEr_27888 
c28889," jaN 01, 1970 ",01-30-2022,bUyER_27889
 c28890 ,"jaN 01, 1970", 2022-27-08,BuyER_27890
 C28891,1970-01-01,2022-16-11 , BUyeR_27891
C28892 ,"jaN 01, 1970", 06-10-2022,BUYER_27892
 c28893 ,1970-01-01 ,2022-02-10,buyER_27893 
C28894, 1970-01-01,05/08/2023, BuyER_27894
c28895 , 01-01-1970 ,10-04-2023 ,  bUyer_27895 
c28896,01 jaN 1970 ,23 mAy 2022,  BUYEr_27896
  C28897 , 1970-01-01,2022-06-02,BUyEr_27897
 c28898, 1970-01-01 ,25 Jan 2023 , bUyEr_27898 
c28899,01-01-1970 ,04-28-2023,bUyer_27899 
c28900,"jan 01, 1970",05-13-2022,bUyeR_27900 
 C28901 ,1970/01/01 ,12-14-2022,buyeR_27901
 c28902 , 1970/01/01 ,"jUl 05, 2022", bUyeR_27902 
c28903  ,01-01-1970,2022-13-07 ,BuYer_27903
 C28904 , 1970-01-01, 18/06/2022,  Buyer_27904 
 c28905 ,1970/01/01,16 mAy 2022,BUYER_27905 
C28906,01-01-1970,"DEC 29, 2023",bUYeR_27906 
c28907 , 01/01/1970,11-29-2022 ,Buyer_27907
 c28908  ,1970/01/01, 09-29-2023,BuyeR_27908 
c28909 ,01 jAn 1970,06/01/2023 ,  BUYER_27909 
 C28910, 1970-01-01 ,2022-25-01, bUyer_27910
 c28911, 01/01/1970,2023/09/05,Buyer_27911
 C28912,01 JaN 1970,29/04/2022,bUYeR_27912 
C28913 ,01-01-1970, 06-26-2022 ,BuYeR_27913
c28914 ,1970/01/01, 12 MAY 2022, BUyEr_27914
 c28915,1970/01/01,"OCt 04, 2023 ",bUyER_27915
c28916,1970-01-01,"apr 22, 2023", BUyER_27916
C28917, 1970/01/01,16 SEp 2023, BuYer_27917  
 C28918,01-01-1970,2023/05/14, buYEr_27918  
  c28919 , 01-01-1970 ,21 aPR 2023 ,BUyER_27919  
 C28920  ,1970/01/01, 22 FEb 2022, BUyER_27920 
c28921,01 JAN 1970,15 SEp 2023 ,bUYEr_27921
c28922, 01-01-1970 ,2022/11/30 , BUyER_27922 
C28923, 01/01/1970 ,2022/03/23, buYeR_27923
 C28924 ,01/01/1970, 28/05/2023, BuYeR_27924 
C28925 , 01-01-1970,2022-07-03, bUYer_27925
C28926 , 01-01-1970,30/04/2022,buyEr_27926
C28927,01/01/1970, 2023-31-01, BUYeR_27927 
C28928,01-01-1970,"JuL 13, 2023",BUyER_27928
c28929,01 Jan 1970, 2023-08-01, bUyer_27929 
c28930 , 1970-01-01, 2023/10/15, bUYER_27930
  c28931, 01 JaN 1970,18/07/2022,BUyEr_27931 
 C28932 ,"Jan 01, 1970",2023-19-07,bUyEr_27932
c28933  ,01 JAN 1970,2023/09/09 , BuYeR_27933  
  c28934,01/01/1970, 2022-17-12,buyer_27934  
